Rand Values,isExperiential,isQuestion,numChars,postID,numPostsByUser,replyNum,numLinks,isTerminating,thisPost,numPostsInThread,wordsPerPara,breaksToWordsRatio,dataSet_isExperiential2,dataSet_isInfoSeeking
4579.05049,yes,no,793,69663,558,7,0,1,In order to put all of you at ease  detoxing excessive mercury is a lifelong chore.  We dug it up  we dug it into our teeth  we use it in grain silos  and any forrest fire brings it from everyplace else because the trees  still our friends  try to absorb some of it from the atmosphere.    So avoiding it when we can might be wise  but essentially it is a permanent problem.  <br/>  <br/> Make sure that you are not allergic to it  because when you are   that's when it's stuck inside of you and the body has a hard time letting it go.  Every Lymie who has taken the AI test so far  except myself  has found to be allergic to all four of these toxic metals - mercury  lead  nickle and copper.  I missed out on mercury - I had it at one time  but was not allergic to it. <br/>  <br/> Take care.,8,30,0.025641026,Training,Training
4579.561471,yes,no,834,99441,2,0,0,0,Hello   my name is Helen. I am not new here but i had lost all my email info and lymenet password and all that so i finally signed back up. My old display name was Helen65. Just wanted to gripe and see if anyone else had had thier records lost or thrown out. .... <br/>  <br/>  Recently i was trying to get my records from an old Dr.s office and was told they were purged. This makes me so mad. The old office is actually an affiliate of the new office i go to  just in a closer town. I had went to the old office since 1986? to 1998. Now all i have is records starting in 2001 at the new office. 2 years ago(approx.)the office i go to now built a new building right by the old one and they kept old records outside in a storage shed  the storage shed is gone and so are the records..Just wanted to vent.  <br/>  <br/>  <br/>         ,8,26,0.030120482,Training,Training
4581.652433,no,no,219,3307,548,1129,0,0,I had a nightmare my supplements chased me into whole foods and were trying to catch me and I had to hide in the lady's restroom -- got a lot of funny looks. <br/>  <br/> Ok  I'm fibbing  but it sounds pretty funny.    ,1279,13,0.046511628,Training,Training
4586.983606,yes,no,2222,132591,461,5,0,0,Feelfit  <br/>  <br/> I can totally understand your frustration. Maybe you could talk to your doctor and have them change things up a bit. Ask for combo therapy!  It cant hurt to try for a month or two. <br/>  <br/> Recently  I said the same thing to my doctor  because she felt I didnt show any signs of coinfections  did not test positive for any (3 times)  and didnt need to be overloaded with abx. <br/>  <br/> I feel like my last few symptoms could be bart related. I get really bad soreness in my neck alot  which is my biggest complaint right now with other symptoms such as heel foot pain on/off  vision difficulties  and sore lymph nodes under my arms which are all on/off. <br/>  <br/> So I insisted that I may have bart symptoms and she then put me this month on rifampin and TOA Prima Una de Gato. (cats claw) <br/>  <br/> She also said my immune system has to improve because without that your body cant fight off the lyme by itself. <br/>  <br/> You may not be improving because of alot of other factors besides the lyme or co's like viruses  metals  mold  parasites  immune system not being boosted  biofilms or things of this nature.  <br/>  <br/> Lots of threads have been posted here about abx not working or treatment results which have plateaued. <br/>  <br/> I have been on monotherapy for 7 months and I have almost recovered to 90-95%. <br/>  <br/> May I suggest you list of ALL your symptoms and discuss with your doctor and at the next visit say   lets compare where I was in the beginning to now.  It also helps LLMD's to determine what symptoms could be co related. <br/>  <br/> I did this and it seemed to help sway her decision to try the combo therapy. Some doctors may be fearful of being sued. <br/>  <br/> So far I have been on doxy  biaxin  zithro  and now rifampin with cat's claw. <br/>  <br/> I am also petrified that if I end therapy in a few months I will relapse because I havent been treating with combo therapy. <br/>  <br/> Most doctors recommend combo  but if the therapy is working and you truly feel better since the beginning  than thats whats important. <br/>  <br/> Monotherapy does leave me with doubts about it being thorough  even though I feel I am in the home stretch.,14,13,0.068965517,Training,Training
4587.609601,no,no,87,96606,93,4,0,0,Happy Birthday! <br/> Wishing health & happiness in the year to come... <br/>  <br/>   ,14,2,0.214285714,Training,Training
4593.42007,no,no,835,88631,370,3,0,0,I think you've got it wrong about Burrascano guidelines. <br/>  <br/> Here's what they say on p. 12: <br/>  <br/>  More evidence has accumulated indicating the severe detrimental effects of the concurrent use of immunosuppressants including steroids in the patient with active B. burgdorferi infection. Never give steroids or any other immunosuppressant to any patient who may even remotely be suffering from Lyme  or serious  permanent damage may result  especially if given for anything greater than a short course. If immunosuppressive therapy is absolutely necessary  then potent antibiotic treatment should begin at least 48 hours prior to the immunosuppressants.  <br/>  <br/> Why not go to the Guidelines (http://www.ilads.org/burrascano_0905.html) and do a word search on  steroids  or  immunosuppressant  and see for yourself.,16,16,0.049586777,Training,Training
4593.852121,no,no,467,74474,498,6,0,0,Hope you have someone to help you with appeals  should they renege on you.  Anthem does not have a good record on IV for lyme.  It sometimes happens that they refuse to pay after a patient has run up big bills.  The fact that preauthorization was not necessary does not mean they still can't use the old excuse of  not medically necessary.  <br/>  <br/> There are cheaper ways to do infusion than your local infusion company  which is going to be charging top dollar.,30,27,0.023809524,Training,Training
4597.397263,no,no,118,108249,1457,1,0,0,Trish  <br/>  <br/> Have a WONDERFUL birthday!  Lots of love and healing wishes coming from all your fellow lymies!!!!,12,5,0.105263158,Training,Training
4618.137906,yes,no,521,74805,598,1,0,0,I wrote to Jill from  Real Housewives of NYC  at her askjill@hamptons.com email and asked her to consider going to see this wonderful documentary film. <br/>  <br/> I had previously written to her about Lyme since her daughter has a form of arthritis and they spend alot of time in the Hamptons. <br/>  <br/> She responded via her Ask Jill online column(to my first email). <br/>  <br/> I'm hoping she might respond again and agree to see the film. <br/>  <br/> She would be a good person to bring attention to our cause.,3,9,0.086021505,Training,Training
4622.266094,yes,no,894,105161,482,18,0,0,Geneal... <br/> I too am sorry for what you had to endure with your sister....            <br/>  <br/> I have lost my brother to this disease....(not literaly).... <br/> last time I talked to him....he asked how I was....I told him horrible.... <br/> I think he was shocked at my answer...didn't know what to say.....I usually say I'm ok and you??? <br/> I was tired of putting his feelings before mine....listening to him and his problems ..... <br/>  <br/> I'm sick.....if you don't want to really know the answer...then don't ask the question...that s how I feel now... <br/>  <br/> I haven't spoken to him in months..and the sad part is I'm totaly fine with it.... <br/> I had to do a lot of weeding out of people...and some were family.... <br/>  <br/> hope you are doing a little better.....its good to get it all out though....and this IS the place to do it...     <br/>  <br/>     mtree,35,8,0.096774194,Training,Training
4626.446336,no,no,1546,95795,2,0,1,0,I have been poking around this site as I think I might have Lyme disease and wanted to point out some info for those with Lyme that just doesnt go away.   <br/>  <br/> I don't know if anyone is familiar with the research of Dr. Ritchie Soemaker but he has done amazing work with biotoxin associated illnesses  of which Lyme is one.  <br/>  <br/> So the borrelia bacteria produces biotoxins in the human body which elicit a cascade of inflamatory responses and send multiple biofeedback systems out of whack.  About 25% percent of the population has one of the few specific genetic profiles that prevent their immune systems from recognizing this biotoxin and attacking it for elimiation. So the toxin just keeps recirculating in your body even after if the borrelia has been killed by antibiotics.  Well Shoemaker discovered that the biotoxin can be elimiated with Cholestyramine which was orginally produced as a way to bind free cholesterol.  But I guess it molecular structure just happens to perfectly interact the biotoxins as well.  It's taken as a powder and has minimal side effects.  <br/>  <br/> For more info:  www.biotoxin.info    <br/> This is Shoemaker's site and he has also written several easy to read and very informative books.   <br/>  <br/> He has a practice in Maryland which I hope to go to to get my own illness figured out  whether it be from Lyme or molds which also produce biotoxins.   <br/>  <br/> I apologize if this info is redundant.  <br/>  <br/> My heart goes out to all of you.  Hang in there. <br/>  <br/> Jenn,2,15,0.056818182,Training,Training
4631.111459,no,no,58,123370,84,3,0,0,Oh you TuTu & Betty  thank you taking the time to reply!!!,7,12,0,Training,Training
4635.16421,no,no,100,36969,5593,17,0,0,piker .. peanut butter is bad because peanuts contain a fungus on them ( just a natural occurrence ),25,19,0,Training,Training
4645.09746,no,no,790,96038,8219,14,1,0,grandma  <br/>  <br/> sending you my heartfelt sympathies to you/extended family on the loss of your beloved mom!              <br/>  <br/>  <br/> so glad things are going well on dividing up things and NO FRICTION. <br/>  <br/>  <br/> may you receive some comfort from my below poems;  MOM POEMS ARE AT END OF COLLECTION!! <br/>  <br/> ?SYMPATHY? POEM COLLECTION by Betty G  <br/>  <br/>  http://flash.lymenet.org/scripts/ultimatebb.cgi?ubb=get_topic;f=3;t=014207    <br/>  <br/>  <br/> is her funeral tomorrow?    best wishes and we are here for you anytime you need us ok! <br/>  <br/>  <br/> does youngest brother live close by since you are co-executors?   that will help on paperwork of both of you signing checks.      <br/>  <br/>  <br/> do an inventory of her lock box....required.,23,4,0.177966102,Training,Training
4648.278019,yes,no,788,59907,1209,30,0,0,Tracy  <br/>  <br/>  <br/>  Sorry you are going thru all of this drama.  After reading this thread  it is very upsetting to hear how cavalier the ER dr was. <br/>  <br/>  Reminds me of when I had a right frontal skull fx and the ER dr refused to order skull films. I was very symptomatic and told him where to park his car.  <br/>  <br/>  <br/> I got a friend of mine to take care of me(order films) and I was admitted. The only reason I am mentioning this is because you can't always go by what this ER doc is telling you. <br/>  <br/>  <br/>  I would call the hematologists office and tell the nurse what you were dx with and demand some attention.  <br/>  <br/>  <br/> I agree with everything MY3Boys is telling you. Sending you positive thoughts for a good outcome   <br/>  <br/> Gael,36,7,0.108843537,Training,Training
4649.903901,yes,no,510,49479,90,17,0,0,Body pain has always been my main issue I don't know if it's joint / <br/> bones or muscles. My hands elbows shoulders lower back neck you name it really hurts . <br/>  <br/>  <br/> I have been off of ABX since Jan 26 and my inflammation is within normal range(14). <br/>  <br/> This disease is so confusing. <br/>  <br/> If I have a massage it feels great but the next day I am knocked out with tiredness and soreness (even if their light). <br/>  <br/> My prays are with you all tonight! <br/>  <br/> Atheana,20,6,0.125,Training,Training
4651.990293,yes,no,248,26438,330,2,0,0,Yep....the one thing we never treated when he was two. <br/>  <br/> Everything else was a positive pcr except for Babs....He had a positive antibody for that only. But I was told children may kick it on their own. <br/>  <br/> Up...thanks Lymetutu-,17,7,0.093023256,Training,Training
4655.586795,no,no,243,135260,5593,0,0,0,She told me to  pick a day  .... so this is it!! <br/>  <br/> Her birthday is sometime this month. She's not willing for us to bring her cake and ice cream  so the date of her birthday is being kept hush hush!!        <br/>  <br/>    <br/>    ,18,6,0.108695652,Training,Training
4655.819426,no,no,242,52554,54,1,0,0,You know I saw the episode of Little people and thought to myself  OH NO!  They aren't going to put him on meds! <br/>  <br/> It's funny- I actually know how to get a hold of this girl from another board. I will pass along the message to her.,3,15,0.040816327,Training,Training
4662.393586,no,no,12985,77997,914,139,4,0,Drusilla Davis Howey     <br/>  <br/> HOWEY Drusilla Davis Howey  age 68  director  choreographer and dancer  died at her home in Fairfield  on Sunday  January 5  2003  of neurodegenerative complications arising from Lyme disease. She is survived by her daughter  actress/singer  Katharine  and son-in-law  R.J. Weed  of Los Angeles; two sisters  author  Marianne Mackay of Fairfield  and fine artist Jessie Stuart Mackay of Pinehurst  N.C. Burial is private and the family requests that in lieu of flowers  donations be made in Drusilla?s name to the Lyme Disease Foundation  1 Financial Plaza  Hartford  CT 06102. A memorial service will be announced at a future date. The Spear Funeral Home  39 South Benson Road  Fairfield  is in charge of arrangements.  <br/> Published in the Connecticut Post on 1/9/2003.   <br/> Guest Book ? Flowers ? Gift Shop ? Charities   <br/>  <br/> Cheek  <br/> CHEEK STEVE A. CHEEK  age 52  passed away Dec. 12  2004. Beloved husband of Mary Ellen (nee Beck)  devoted son of Bonnie (nee Patterson)  loving brother of Margaret (Ray) Barda  Dottie (Bill) Blueter and James (Vivian). Preceded in death by his father Steve. Services Thursday  11:00 a.m. WAITE & SON FUNERAL HOME  765 N. COURT ST.  MEDINA. VISITATION WEDNES-DAY 6-9:00 P.M. at the funeral home. Contributions may be made to Lyme Disease Assoc.  Inc.  P.O. Box 1438  Jackson  NJ 08527  <br/> Published in The Plain Dealer on 12/14/2004.  <br/> Guest Book ? Flowers ? Charities <br/>  <br/> -------------------- <br/>                     <br/> -------------------------------------------------------------------------------- <br/> Robert Chilton  <br/> CHILTON - Mr. Robert (Bob) passed away May 4th  2006 in Zephyr Hills  Florida. He is survived by his wife  Kay; daughter  Patricia (Dennis) Stringham from Portage  Michigan; son  Guy Chilton from Grand Rapids; his grandchildren  Dale  Julie and Jeff Chilton  Jennifer and Matthew Stringham and great- grandchild  Devin Hunter Chilton. As requested  cremation has taken place. A memorial service will be held at Holy Spirit Church  2230 Lake Michigan Drive NW  on May 15th at 11 am. You may meet with the family an hour before the service. Memorial contributions may be made to the Michigan Chapter of Lyme Disease or the charity of your choice. Arsulowicz Brothers Mortuaries  Inc.  www.arsulowiczbrothers.com  <br/>  <br/> Published in the Grand Rapids Press from 5/13/2006 - 5/14/2006.  <br/> Guest Book ? Flowers ? Gift Shop ? Charities <br/>  <br/> -------------------- <br/>   <br/>                     <br/> -------------------------------------------------------------------------------- <br/> Barbara Lynn Fitzmaurice  <br/> Fitzmaurice  Barbara Lynn  Freeland  Michigan. Passed away unexpectedly Wednesday  May 3  2006  at her home. Age 56 years. The daughter of the late Howard and Alice (Neymeiyer) Thomas was born December 31  1949 in Saginaw  Michigan. She married Ronald Fitzmaurice  November 22  1968. He survives her. She was a Registered Nurse. Surviving are two sons and their wives  Gary and Wendy Fitzmaurice  Saginaw  Mich.; Greg and Kim Fitzmaurice  Birch Run  Mich.; four grandchildren  Calleigh  Brittani  Brenna  and Nicholas; one sister  Nancy Thomas; three nieces. She was predeceased by a brother  Gary Thomas. The funeral service will take place at 11:00 a.m. Monday  May 8  2006  at the W. L. Case and Co. Funeral Chapel  201 N. Miller Rd. Rev. Edward A. Meyer will officiate with cremation to follow. Friends may call at the Chapel from 2:00 to 5:00 p.m. and 7:00 to 9:00 p.m. Sunday. Those planning an expression of sympathy may wish to consider the Lymes Disease Foundation or the American Cancer Society.  www.casefuneralhome.com   <br/> Published in the Saginaw News on MLive.com on 5/5/2006.  <br/> Guest Book ? Flowers ? Gift Shop ? Charities <br/>  <br/> -------------------------------------------------------------------------------- <br/> Obituaries <br/>  <br/> Jacqueline Hacker  <br/> Jacqueline (Lewis) Hacker  55  passed peacefully at her home in Sinking Spring  on March 15  2007  surrounded by her children and mother. <br/> Jackie was a beloved and devoted mother and will be deeply missed by her three children: Michele  William and Valerie; and her son-in-law  Jonathan. Her loss also will be felt by her loving partner  Bob; and his daughter  Kayla. Jackie is survived by an adoring family and an extensive community of friends. <br/>  <br/> Raised in Ocean City  N.J.  Jackie lived a life marked at times by difficulty  but defined by a rebellious optimism and faith that will be both remembered and missed by her family and friends. <br/>  <br/> For nearly five years  Jackie gracefully and courageously fought to overcome ALS and Lyme disease. Despite her physical weakness and lack of speech  she faced each day with many smiles and hugs giving hope and strength to those around her. Jackie?s openness  warmth and compassion earned her the love and support of family and friends who remained by her side during her illness. They celebrate her life  as well as the end of her suffering  as they mourn her loss. <br/>  <br/> Memorial services will be held on Saturday at 2 p.m. in Bean Funeral Home  3825 Penn Ave.  Sinking Spring  with the Rev. Richard H. Whitney officiating. Friends will be received from 1 to 2 p.m. <br/>  <br/> In lieu of flowers  the family requests that expressions of sympathy be made in Jackie?s name to the ALS Association   www.alsa.org   27001 Agoura Road  Suite 150  Calabasas Hills  CA 91301. <br/>  <br/> Bean Funeral Home & Crematory is in charge of arrangements. <br/>  <br/>  <br/> Published in the Reading Eagle on 3/18/2007.  <br/>  <br/> Guest Book ? Flowers ? Gift Shop ? Charities <br/> -------------------------------------------------------------------------------- <br/>                        <br/> -------------------------------------------------------------------------------- <br/> Shirley L. Moore  <br/> NEW EGYPT -- Shirley L. Moore  67  died Saturday at the Compassionate Care Hospice in Trenton. <br/>  <br/> Born in Elizabeth  she was a long time resident of New Egypt. She was a member of the Church of the Nazarene in New Egypt and she was a co-founder of the Lyme Disease Association of New Jersey. <br/>  <br/> Surviving are her husband: Frank Moore  a son and daughter-in-law  Gary and Kathy Moore of Freehold  a daughter and son-in-law  Deborah and Anthony Sansone  Jr. of Okeano  OH  a brother  Robert Carlson of Brick and five grandchildren  Anthony  Frank & Samantha Sansone and Kylie and Kendall Moore and several nieces and nephews. <br/>  <br/> Funeral services will be held on Tuesday at 8 p.m. at the Church of the Nazarene  201 Cookstown Road in New Egypt  Pastor Tim Flick  officiating. Internment will be at Jacobstown Baptist Cemetery in Jacobstown. <br/>  <br/> Calling hours will be 6-8 pm. Tuesday evening at the church. <br/>  <br/> Memorial contributions may be made to the Lyme Disease Association of New Jersey  P.O. Box 1438  Jackson  NJ 08527 or the to the Church of the Nazarene. <br/>  <br/> Arrangements are under the direction of the Tilghman Funeral Home  52 Main Street in New Egypt. <br/>  <br/> Published in The Times  Trenton  on 6/29/2003.  <br/> Guest Book ? Flowers ? Gift Shop ? Charities <br/>  <br/> -------------------------------------------------------------------------------- <br/> Sarah Elizabeth Pawson  <br/> PAWSON  Sarah Elizabeth A 3rd generation Santa Rosan  died peacefully in her sleep  Saturday  March 15  2003 near her childhood home in Santa Rosa. She was 41. She?s the beloved daughter of Lucille Pawson and the late Richard F. Pawson of Santa Rosa. She leaves 3 brothers  Rich Pawson of Lake Tahoe  Rob Pawson and his wife Robin of Rohnert Park  John Pawson and his wife Mary Grace and their children Melissa and Ethan of Bodega Bay. Her aunts are Dawn Bean of Santa Ana  Joan Nelson of Forestville  Lynn Hale of Sonoma. Her uncles are Walt Frugoli of Lake Tahoe and Max Hale of Sonoma. She leaves several nieces  nephews  cousins. Despite a constant struggle with several major health problems  she maintained her playful and spirited self. She was an avid gardener and pet lover. She leaves behind her beautiful cat of 17 years   White Trash  plus 4 Amazon parrots. Her family and friends will greatly miss her and her sense of humor and whimsy. Funeral services are private. Donations in Sarah?s memory may be made to the Lyme Disease Foundation  One Financial Plaza  Hartford  CT 06103 or Sonoma Co. Humane Society  Box 1296  Santa Rosa  CA 95402. Arrangements thru NEPTUNE SOCIETY OF SANTA ROSA  CA.  <br/> Published in the Press Democrat on 3/21/2003.  <br/> Guest Book ? Funeral home info ? Flowers ? Gift Shop ? Charities  <br/>  <br/> ---------------------------------------------------------------  <br/>   <br/>  <br/>  <br/> Trying to update the pages as always  on to page 5 now  and unable to pay for these from the pay Obit archives(we are not $) but hoping someone else has them!!! They are in my possible Lyme related death file- Anyone have the following??? Thank you for any help- <br/> Lyme Disease Memorial Pages <br/>   http://www.angelfire.com/planet/lymedisease/Lyme/Memorial.html   <br/> Best wishes  <br/> Sarah <br/>  <br/> Bitterman  Diane White - Diane White Bitterman-- was a life long resident of Mobile.  <br/> Published in the Mobile Register from 5/14/2006 - 5/15/2006.  <br/>  <br/> Greaves  Lawrence H. - Greaves  Lawrence H. (54) Lawrence H. Greaves  a prominent Los Angeles entertainment attorney  has died at the age of 54. He died a sudden death .... More 100%  <br/> Published in the Los Angeles Times on 1/25/2006.  <br/>  <br/> Hirst  John A. - Hirst  John A.  Albee Twp.  Michigan. Passed away late Monday evening September 29  2003 at Saint Mary's hospital  Saginaw  age 65 after a long illness. .... More 100%  <br/> Published in the Saginaw News on MLive.com on 10/1/2003.  <br/>  <br/>  <br/> Jennette  Annie Lawrie Gard - Annie Lawrie Gard Jennette  67  of 3412 Sir Colleton Court  died Saturday  November 6  2004 at her home. Mrs. Jennette was born in Elizabeth .... More 100%  <br/> Published in The News & Observer on 11/9/2004.  <br/>  <br/>  <br/> Mansuy  Emmy Lou - MANSUY- Emmy Lou  May 20  2006. Born November 27  1920 in Scranton  the daughter of Josephine Van Bergen  nee' Lees  and Henry. She was the .... More 100%  <br/> Published in the Cape Cod Times on 6/26/2006.  <br/>  <br/> McBride  Hazel M. - Hazel M. McBride  98  of Resthave Nursing Home  Morrison  died Monday  Jan. 5  2004  at the nursing home. Services will be 10 a.m. Tuesday  .... More 100%  <br/> Published in the Quad-City Times on 1/9/2004.  <br/>  <br/>  <br/> Mellor  Dr. Norman Hoyt - MELLOR  DR. NORMAN HOYT Age 88  of Corona 58 years  passed away Friday  September 17  2004. Dr. Mellor was born February 8  1916 in .... More 100%  <br/> Guest Book  <br/> Published in the Press-Enterprise on 9/22/2004.  <br/>  <br/>  <br/> Metzger  Elaine E. - Metzger Elaine E. Metzger  age 61  of Edina  on 1/23/05. Preceded in death by father  Joseph A. Joyal; daughter  Mary. Survived by mother  Rose; .... More 100%  <br/>  <br/> Published in the Star Tribune from 1/24/2005 - 1/30/2005.  <br/>  <br/> Mossner  Wilma C. - Mossner  Wilma C.  Sand Point (Caseville)  Michigan Wilma C. Mossner  age 83  of Sand Point  died Monday afternoon  December 8  2003 at The Lutheran Home .... More 100%  <br/> Published in the Bay City Times from 12/9/2003 - 12/10/2003.  <br/>  <br/>  <br/> Moynahan  Margaret  Peg  - Margaret  Peg  Moynahan  59 of Panthorne Trail  Southington  died Thursday  (December 27  2001) at Yale-New Haven Hospital after a brief illness. Born on April 22  .... More 100%  <br/> Published in the Hartford Courant on 12/30/2001.  <br/>  <br/> Predmore  Ensley H. - Ensley H. Predmore  82  of Portland  Pa  died Monday  June 19  2006 at Clover Rest Home  Knowlton Township  NJ. Born: On March 12  1924 in .... More 100%  <br/> Published in The Express Times on 6/29/2006.  <br/>  <br/>  <br/> Roberts  Brenda Meredith - ROBERTS  BRENDA MEREDITH - died suddenly in her home on December 28  2006. Brenda was born in Kingston  TN on October 4  1948. She .... More 100%  <br/>  <br/> Published in the Knoxville News Sentinel on 12/31/2006.  <br/>  <br/> Snyder Sr.  William - GREAT BARRINGTON -- William J. Snyder Sr.  66  of 54 Hollenbeck Ave. died yesterday at Fairview Hospital. Born in Great Barrington on July 26  .... More 100%  <br/> Published in The Berkshire Eagle on 3/28/2004.  <br/>  <br/> Spencer  Jane Marie - Jane Marie Spencer Jane Marie Spencer (nee Churchill) age 71 of Landenberg  PA died Sunday  September 12  2004 at her home. Born in National Park  .... More 100%  <br/> Published in the Today's Sunbeam on 9/14/2004.  <br/>  <br/> Rodstein  Miriam (Pokras) - RODSTEIN MIRIAM (nee Pokras)  March 14  2007  of Delray Beach FL and Elkins Park PA. Wife of Albert; mother of Arlene (James) Ginsberg  Marc (Jill) .... More,235,13,0.067514677,Training,Training
4674.651797,no,no,71,103977,5593,2,0,0,What a bummer! Let us know how it comes out. I do hope you get the job!,4,17,0,Training,Training
4675.91363,no,no,87,68289,94,1,0,0,Very good question. <br/>  <br/> I would also like to know the answer. <br/>  <br/> Jan,19,2,0.25,Training,Training
4679.520711,no,no,77,12262,29,5,0,0,Thank you all for the info. I'll contact my friend tomorrow and let her know.,17,15,0,Training,Training
4681.684195,no,no,757,88980,291,1,0,0,Do you have deer? <br/>  <br/> Hi mandyandy!  I certainly would get tested by a LLMD (Lyme Literate Medical Doctor).  Lyme and or co-infections resulting from a bite from an infected tick can very well be the source of your illness. <br/>  <br/> You should check out  Medical Questions  for a thread  How many people had a Huge Life Event/trauma....  posted there yesterday by -verynew2lyme. <br/>  <br/> Many people have had Lyme and even had subtle symptoms  but it was a major event  surgery  trauma (physical or emotional)  or even childbirth that brought Lyme Disease symptoms out. <br/>  <br/> Also - go to  seeking a doctor  to find a LLMD to visit.  Regular MDs don't know how to diagnose and treat this disease. <br/>  <br/> Good Luck <br/> -peedie,11,9,0.085271318,Training,Training
4686.410169,yes,no,334,65636,1123,15,0,1,i had to stop once because my liver enzymes were off the charts.  i was having white stools  right upper abdominal pain  lower right side flank pain.  man  i was a mess. <br/>  <br/> after i was off them for awhile  things seemed to stabilize  and now he checks them a lot more often.... <br/>  <br/> i hate antibiotics i really do...,16,11,0.064516129,Training,Training
4687.44985,no,no,107,13114,50,9,0,0,My LLMD wanted to put me on that in the early 90s but my insurance wouldn't pay for it so it didn't happen.,18,23,0,Training,Training
4690.200482,yes,no,268,3152,144,37,0,0,Biaxin rocks!  This stuff works and I think my body craves it  like it knows it's working or something  500mg x2 a day here.   <br/>  <br/> Zero side effects.  OR  the lyme nightmare has put me through so much I haven't noticed any extra mental issues and/or insomnia.,40,15,0.041666667,Training,Training
4701.436487,yes,no,657,97211,80,0,0,0,My Lyme literate doctor checks many out for Baker's cysts which he says are indicative of Lyme Disease. Because this is  may be an objective sign of lyme  it might be worth checking out to see if you have them....especially if a diagnosis is in question. I never knew anything about them till a year or so ago. <br/>  <br/> The back of your knee is supposed to dent inward. Check to see if when standing with legs straight  if you can feel or notice a  rounded lump in the back of your knee(s) <br/>  <br/> I have never really had problems with my knees...my lyme was mostly neuro but I was surprised to see that I do have baker's cysts. <br/>  <br/> Margie,36,16,0.048387097,Training,Training
4704.884271,yes,no,313,125955,914,3,0,0,I hope you get it too!! I went back to work full time years back and was worried I would relapse but instead it just invigorated me more  it was so great to be in that world again!!!  I hope the same for you- I hope you get it*)!!!   <br/> Let us know! <br/> Best  <br/> Getting-the-Job  <br/> Wishes  <br/> Sarah,38,9,0.081967213,Training,Training
4705.741603,yes,no,351,63110,217,18,0,0,jblral  <br/>  <br/> I will post my entire story at the site you have listed.  I am saving this thread so that I can make sure to post it. <br/>  <br/> Right now  I'm in a comtimual herx that i don't think is going to go away soon.  but as soon as i can think and type more clearly  i will. <br/>  <br/> I admire you and thank you for what your doing!,29,9,0.082191781,Training,Training
4711.925068,no,no,479,29035,4288,15,1,0,<br/>  <br/> Sorry  I'm too tired to read all the replies so there may be some overlap here.  Just off the top of my head: <br/>  <br/>  <br/> Thyroid? <br/>  <br/> ----- <br/>  <br/>  http://flash.lymenet.org/ubb/ultimatebb.php/topic/1/77129  <br/>  <br/> Topic: Women over 35: Hormones  <br/>  <br/> Discussion of bio-identical hormone choices  video links  etc. <br/>  <br/> -- <br/>  <br/>  <br/> And  for men  hormone changes  too  can cause hair loss. <br/>  <br/>  <br/> -,22,2,0.263157895,Training,Training
4715.07996,yes,no,1205,39813,216,14,0,0,I get sick from corn too. Not only is it one of the hardest thing to digest  it is also a trigger for migraine headaches. <br/>  <br/> I know breakfast can be awfully hard when following this diet. That's where I think including a little whole grain brown rice (if you can tolerate it) really comes in handy. <br/>  <br/> Brown rice hot cereal (just like oatmeal or cream of wheat) is easy to digest. It's much easier to digest than crunchy or puffed things like rice cakes or cereal. It is also sugar free! <br/>  <br/> Bob Redmill has a fantastic one- Brown Rice Farina hot cereal. If you make it with almond milk  it's delicious. It's very creamy. It also makes for a good snack! <br/>  <br/> 4 Season's idea of a smoothie was great too.  <br/>  <br/> Keebler is also right about juicing. It's one of the best things you can do for your body. I personally love anything with carrot juice (though I have to be careful with it. It's a little sweet so some people can't do it at all. I find that if I'm in a phase where I can't do it  I replace it with celery juice). Carrots  Celery  Cucumber and Broccoli is a yummy combination. They have lots of books out there on juicing that have recipe suggestions.,17,19,0.044247788,Training,Training
4716.381887,yes,no,382,77198,7,20,0,0,For me - both allopathic and 'alternative' medicine are required.  My goal is to be completely abx free in the future  not there yet. <br/>  <br/> Scammers are preditors and we are learning enough to refute their claims. <br/>  <br/> These are hard infections  a very hard fight and hard questioning is necessary.  We certainly don't need to be hostile and harsh.  Great discussion!,23,12,0.0625,Training,Training
4717.073855,no,no,993,99046,93,0,1,0,Hi  <br/>  <br/> Good news! <br/>  <br/> For all you in New England who pick up WCVB-TV Boston/CH 5: <br/>  <br/> Chronicle  the TV magazine program  <br/> is going to have a show on Lyme!  <br/>  <br/> FINALLY! <br/>  <br/> I'm sure they'll have a  balanced  presentation and perhaps interview infectious disease doctors (you know who I mean). <br/>  <br/> it airs Friday  11/14 at 7:30pm. <br/>  <br/> Friday  November 14: Ticked <br/>  <br/>  http://www.thebostonchannel.com/chronicle/17899134/detail.html  <br/>  <br/> Four doctors told Susan Mercurio she had MS. Kay Lyon's daughter was prescribed powerful psychiatric drugs and sent to a locked ward. Both had been misdiagnosed; they really suffered from Lyme disease  the tick borne disease that's spreading throughout New England. Tonight  Peter Mehegan wades into the controversy that surrounds this fast growing illness. And he discovers why one Lyme disease researcher sees very bad news ahead for residents in the 128-495 corridor.,6,6,0.126666667,Training,Training
4721.83186,yes,no,255,64113,4288,3,0,0,- <br/>  <br/> Ditto to Tainabell:  Zinc makes me nauseous  too. <br/>  <br/> I cannot take it on an empty stomach but must have it in with a formula and during a meal. <br/>  <br/> It is a vital mineral but I have to buffer it.   <br/>  <br/> - <br/>  <b,5,4,0.176470588,Training,Training
